Transaction_ID,Passenger_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Price
505,505,1/3/2024,00:19.0,Online,Contactless,5
506,506,1/3/2024,05:55.0,Online,Contactless,3
507,507,1/3/2024,20:16.0,Online,Credit Card,27
508,508,1/3/2024,23:29.0,Online,Credit Card,13
509,509,1/3/2024,53:42.0,Online,Credit Card,3
510,510,1/3/2024,57:28.0,Station,Contactless,8
511,511,1/3/2024,59:18.0,Station,Contactless,3
512,512,1/3/2024,59:51.0,Station,Credit Card,119
513,513,1/3/2024,15:23.0,Online,Credit Card,53
514,514,1/3/2024,29:50.0,Station,Contactless,19
515,515,1/3/2024,30:05.0,Online,Contactless,8
516,516,1/3/2024,37:54.0,Station,Contactless,19
517,517,1/3/2024,40:39.0,Online,Credit Card,54
518,518,1/3/2024,44:49.0,Online,Contactless,35
519,519,1/3/2024,52:29.0,Station,Contactless,19
520,520,1/3/2024,24:07.0,Station,Credit Card,35
521,521,1/3/2024,27:20.0,Online,Credit Card,3
522,522,1/3/2024,29:21.0,Online,Credit Card,18
523,523,1/3/2024,32:18.0,Online,Contactless,53
524,524,1/3/2024,38:15.0,Station,Credit Card,19
525,525,1/3/2024,38:43.0,Online,Contactless,8
526,526,1/3/2024,55:43.0,Station,Contactless,35
527,527,1/3/2024,00:14.0,Station,Credit Card,3
528,528,1/3/2024,03:24.0,Online,Credit Card,7
529,529,1/3/2024,12:36.0,Online,Contactless,19
530,530,1/3/2024,21:55.0,Online,Credit Card,8
531,531,1/3/2024,26:46.0,Station,Contactless,53
532,532,1/3/2024,31:56.0,Station,Credit Card,114
533,533,1/3/2024,37:50.0,Station,Debit Card,9
534,534,1/3/2024,41:35.0,Station,Credit Card,17
535,535,1/3/2024,45:57.0,Online,Credit Card,7
536,536,1/3/2024,47:43.0,Online,Contactless,31
537,537,1/3/2024,51:05.0,Online,Credit Card,13
538,538,1/3/2024,54:27.0,Online,Contactless,15
539,539,1/3/2024,56:23.0,Online,Credit Card,70
540,540,1/3/2024,06:15.0,Station,Debit Card,43
541,541,1/3/2024,07:06.0,Station,Contactless,13
542,542,1/3/2024,10:35.0,Station,Credit Card,3
543,543,1/3/2024,11:05.0,Station,Debit Card,200
544,544,1/3/2024,11:37.0,Station,Credit Card,5
545,545,1/3/2024,22:13.0,Online,Credit Card,7
546,546,1/3/2024,39:43.0,Station,Contactless,13
547,547,1/3/2024,44:41.0,Online,Contactless,8
548,548,1/3/2024,49:18.0,Online,Contactless,7
549,549,1/3/2024,01:01.0,Station,Credit Card,5
550,550,1/3/2024,01:46.0,Online,Credit Card,4
551,551,1/3/2024,04:06.0,Station,Credit Card,8
552,552,1/3/2024,07:06.0,Station,Credit Card,9
553,553,1/3/2024,14:35.0,Station,Credit Card,5
554,554,1/3/2024,14:43.0,Station,Credit Card,9
555,555,1/3/2024,24:11.0,Online,Credit Card,2
556,556,1/3/2024,39:11.0,Station,Credit Card,13
557,557,1/3/2024,50:38.0,Online,Credit Card,8
558,558,1/3/2024,02:08.0,Station,Credit Card,13
559,559,1/3/2024,13:48.0,Station,Contactless,13
560,560,1/3/2024,19:28.0,Online,Credit Card,16
561,561,1/3/2024,20:44.0,Online,Credit Card,16
562,562,1/3/2024,22:17.0,Online,Credit Card,4
563,563,1/3/2024,22:34.0,Station,Contactless,35
564,564,1/3/2024,27:00.0,Online,Credit Card,13
565,565,1/3/2024,28:37.0,Online,Debit Card,13
566,566,1/3/2024,28:41.0,Online,Credit Card,16
567,567,1/3/2024,29:45.0,Online,Credit Card,54
568,568,1/3/2024,31:39.0,Station,Debit Card,4
569,569,1/3/2024,34:17.0,Station,Credit Card,35
570,570,1/3/2024,35:30.0,Station,Credit Card,38
571,571,1/3/2024,36:43.0,Station,Credit Card,35
572,572,1/3/2024,39:49.0,Station,Credit Card,8
573,573,1/3/2024,56:35.0,Online,Credit Card,35
574,574,1/3/2024,59:55.0,Station,Credit Card,65
575,575,1/3/2024,05:58.0,Online,Contactless,13
576,576,1/3/2024,08:14.0,Station,Contactless,9
577,577,1/3/2024,10:08.0,Online,Contactless,7
578,578,1/3/2024,12:29.0,Station,Debit Card,50
579,579,1/3/2024,12:36.0,Online,Credit Card,31
580,580,1/3/2024,12:53.0,Online,Credit Card,3
581,581,1/3/2024,12:54.0,Online,Credit Card,31
582,582,1/3/2024,13:47.0,Station,Debit Card,50
583,583,1/3/2024,31:09.0,Station,Credit Card,19
584,584,1/3/2024,32:55.0,Station,Credit Card,19
585,585,1/3/2024,41:55.0,Online,Contactless,53
586,586,1/3/2024,46:19.0,Online,Credit Card,35
587,587,1/3/2024,46:58.0,Station,Credit Card,65
588,588,1/3/2024,49:08.0,Station,Credit Card,4
589,589,1/3/2024,50:28.0,Online,Contactless,111
590,590,1/3/2024,54:17.0,Station,Credit Card,4
591,591,1/3/2024,55:56.0,Online,Credit Card,13
592,592,1/3/2024,56:15.0,Online,Credit Card,7
593,593,1/3/2024,57:35.0,Station,Contactless,3
594,594,1/3/2024,22:19.0,Station,Debit Card,54
595,595,1/3/2024,22:36.0,Online,Credit Card,16
596,596,1/3/2024,28:18.0,Online,Credit Card,5
597,597,1/3/2024,32:52.0,Online,Credit Card,2
598,598,1/3/2024,33:11.0,Station,Credit Card,3
599,599,1/3/2024,33:26.0,Station,Credit Card,4
600,600,1/3/2024,35:56.0,Online,Contactless,10
601,601,1/3/2024,42:49.0,Station,Credit Card,3
602,602,1/3/2024,44:04.0,Station,Credit Card,3
603,603,1/3/2024,50:42.0,Station,Credit Card,8
604,604,1/3/2024,52:36.0,Online,Contactless,38
605,605,1/3/2024,01:12.0,Station,Credit Card,10
606,606,1/3/2024,01:12.0,Online,Credit Card,2
607,607,1/3/2024,05:44.0,Station,Credit Card,19
608,608,1/3/2024,12:11.0,Station,Credit Card,19
609,609,1/3/2024,14:06.0,Station,Credit Card,3
610,610,1/3/2024,14:34.0,Station,Credit Card,3
611,611,1/3/2024,18:56.0,Online,Credit Card,34
612,612,1/3/2024,19:30.0,Online,Debit Card,18
613,613,1/3/2024,19:31.0,Online,Credit Card,8
614,614,1/3/2024,20:58.0,Online,Credit Card,8
615,615,1/3/2024,24:19.0,Online,Credit Card,7
616,616,1/3/2024,24:24.0,Online,Credit Card,8
617,617,1/3/2024,25:35.0,Online,Contactless,3
618,618,1/3/2024,25:53.0,Station,Contactless,35
619,619,1/3/2024,28:48.0,Station,Credit Card,5
620,620,1/3/2024,28:53.0,Online,Credit Card,72
621,621,1/3/2024,29:09.0,Station,Credit Card,5
622,622,1/3/2024,44:02.0,Station,Credit Card,19
623,623,1/3/2024,35:40.0,Online,Credit Card,52
624,624,1/3/2024,36:04.0,Station,Credit Card,8
625,625,1/3/2024,40:31.0,Station,Credit Card,13
626,626,1/3/2024,46:15.0,Online,Credit Card,8
627,627,1/3/2024,49:18.0,Online,Credit Card,8
628,628,1/3/2024,57:02.0,Station,Contactless,3
629,629,1/3/2024,25:33.0,Online,Contactless,2
630,630,1/3/2024,34:12.0,Station,Credit Card,13
631,631,1/3/2024,35:10.0,Online,Contactless,2
632,632,1/3/2024,37:50.0,Online,Contactless,2
633,633,1/3/2024,38:03.0,Station,Contactless,84
634,634,1/3/2024,41:38.0,Station,Contactless,84
635,635,1/3/2024,43:19.0,Online,Contactless,2
636,636,1/3/2024,44:03.0,Station,Contactless,7
637,637,1/3/2024,05:58.0,Online,Contactless,35
638,638,1/3/2024,44:27.0,Station,Credit Card,8
639,639,1/4/2024,04:33.0,Station,Credit Card,56
640,640,1/4/2024,08:14.0,Online,Contactless,14
641,641,1/4/2024,08:22.0,Online,Contactless,3
642,642,1/4/2024,10:48.0,Online,Contactless,24
643,643,1/4/2024,16:20.0,Online,Credit Card,128
644,644,1/4/2024,25:19.0,Station,Credit Card,15
645,645,1/4/2024,27:45.0,Online,Credit Card,128
646,646,1/4/2024,41:56.0,Station,Credit Card,19
647,647,1/4/2024,44:12.0,Online,Credit Card,53
648,648,1/4/2024,45:30.0,Station,Contactless,3
649,649,1/4/2024,46:25.0,Online,Credit Card,10
650,650,1/4/2024,02:12.0,Online,Credit Card,113
651,651,1/4/2024,08:00.0,Station,Contactless,12
652,652,1/4/2024,15:33.0,Station,Contactless,35
653,653,1/4/2024,22:04.0,Station,Contactless,13
654,654,1/4/2024,27:41.0,Station,Contactless,31
655,655,1/4/2024,41:46.0,Online,Credit Card,2
656,656,1/4/2024,43:42.0,Online,Credit Card,2
657,657,1/4/2024,52:25.0,Station,Credit Card,19
658,658,1/4/2024,55:57.0,Online,Contactless,4
659,659,1/4/2024,01:14.0,Online,Credit Card,10
660,660,1/4/2024,02:54.0,Station,Contactless,35
661,661,1/4/2024,16:53.0,Station,Credit Card,53
662,662,1/4/2024,23:18.0,Station,Credit Card,5
663,663,1/4/2024,24:27.0,Online,Contactless,10
664,664,1/4/2024,26:23.0,Online,Contactless,10
665,665,1/4/2024,41:28.0,Online,Credit Card,35
666,666,1/4/2024,46:55.0,Station,Contactless,7
667,667,1/4/2024,49:32.0,Station,Contactless,3
668,668,1/4/2024,08:51.0,Online,Credit Card,19
669,669,1/4/2024,11:51.0,Station,Contactless,80
670,670,1/4/2024,17:20.0,Online,Credit Card,86
671,671,1/4/2024,20:04.0,Station,Contactless,35
672,672,1/4/2024,21:28.0,Online,Contactless,4
673,673,1/4/2024,35:42.0,Station,Credit Card,76
674,674,1/4/2024,43:03.0,Station,Contactless,53
675,675,1/4/2024,57:03.0,Station,Credit Card,5
676,676,1/4/2024,58:35.0,Online,Credit Card,3
677,677,1/4/2024,15:23.0,Online,Credit Card,10
678,678,1/4/2024,20:54.0,Station,Credit Card,65
679,679,1/4/2024,23:00.0,Online,Credit Card,12
680,680,1/4/2024,28:50.0,Station,Contactless,3
681,681,1/4/2024,30:15.0,Online,Credit Card,57
682,682,1/4/2024,57:31.0,Online,Debit Card,17
683,683,1/4/2024,59:42.0,Online,Debit Card,17
684,684,1/4/2024,01:45.0,Online,Contactless,25
685,685,1/4/2024,02:18.0,Online,Credit Card,29
686,686,1/4/2024,03:48.0,Online,Credit Card,7
687,687,1/4/2024,05:38.0,Online,Credit Card,29
688,688,1/4/2024,10:34.0,Online,Debit Card,143
689,689,1/4/2024,16:24.0,Online,Contactless,38
690,690,1/4/2024,16:43.0,Online,Credit Card,10
691,691,1/4/2024,23:00.0,Station,Credit Card,70
692,692,1/4/2024,23:51.0,Online,Contactless,7
693,693,1/4/2024,23:53.0,Online,Contactless,16
694,694,1/4/2024,24:43.0,Station,Credit Card,35
695,695,1/4/2024,25:31.0,Station,Credit Card,6
696,696,1/4/2024,26:34.0,Station,Credit Card,6
697,697,1/4/2024,29:03.0,Online,Contactless,16
698,698,1/4/2024,45:07.0,Online,Contactless,3
699,699,1/4/2024,48:36.0,Station,Contactless,4
700,700,1/4/2024,48:42.0,Station,Credit Card,13
701,701,1/4/2024,49:35.0,Station,Contactless,4
702,702,1/4/2024,51:11.0,Online,Contactless,3
703,703,1/4/2024,58:00.0,Online,Contactless,17
704,704,1/4/2024,00:47.0,Online,Credit Card,6
705,705,1/4/2024,01:57.0,Online,Credit Card,11
706,706,1/4/2024,02:06.0,Online,Credit Card,70
707,707,1/4/2024,05:43.0,Online,Credit Card,67
708,708,1/4/2024,07:41.0,Station,Contactless,8
709,709,1/4/2024,08:13.0,Online,Credit Card,70
710,710,1/4/2024,10:24.0,Online,Credit Card,18
711,711,1/4/2024,19:06.0,Station,Credit Card,11
712,712,1/4/2024,23:25.0,Online,Credit Card,5
713,713,1/4/2024,33:29.0,Station,Credit Card,235
714,714,1/4/2024,34:39.0,Station,Credit Card,143
715,715,1/4/2024,35:01.0,Station,Credit Card,267
716,716,1/4/2024,44:22.0,Station,Credit Card,151
717,717,1/4/2024,57:10.0,Station,Credit Card,4
718,718,1/4/2024,57:29.0,Online,Credit Card,13
719,719,1/4/2024,57:59.0,Online,Credit Card,11
720,720,1/4/2024,00:16.0,Station,Contactless,8
721,721,1/4/2024,04:14.0,Online,Contactless,13
722,722,1/4/2024,18:12.0,Online,Credit Card,63
723,723,1/4/2024,27:38.0,Online,Credit Card,2
724,724,1/4/2024,29:02.0,Online,Credit Card,54
725,725,1/4/2024,40:10.0,Online,Contactless,10
726,726,1/4/2024,41:20.0,Online,Contactless,19
727,727,1/4/2024,43:15.0,Station,Contactless,10
728,728,1/4/2024,45:58.0,Online,Credit Card,13
729,729,1/4/2024,51:43.0,Online,Debit Card,8
730,730,1/4/2024,54:46.0,Online,Credit Card,97
731,731,1/4/2024,56:25.0,Online,Credit Card,6
732,732,1/4/2024,02:11.0,Station,Contactless,53
733,733,1/4/2024,02:50.0,Online,Debit Card,72
734,734,1/4/2024,03:21.0,Online,Credit Card,4
735,735,1/4/2024,03:45.0,Online,Credit Card,4
736,736,1/4/2024,04:33.0,Online,Credit Card,7
737,737,1/4/2024,05:33.0,Station,Credit Card,3
738,738,1/4/2024,07:27.0,Online,Credit Card,15
739,739,1/4/2024,09:45.0,Online,Credit Card,4
740,740,1/4/2024,13:11.0,Online,Credit Card,4
741,741,1/4/2024,15:51.0,Online,Contactless,8
742,742,1/4/2024,15:58.0,Online,Credit Card,3
743,743,1/4/2024,16:41.0,Online,Credit Card,10
744,744,1/4/2024,20:20.0,Online,Credit Card,13
745,745,1/4/2024,22:06.0,Online,Credit Card,18
746,746,1/4/2024,23:04.0,Station,Credit Card,3
747,747,1/4/2024,23:09.0,Online,Credit Card,18
748,748,1/4/2024,23:57.0,Station,Credit Card,35
749,749,1/4/2024,24:14.0,Online,Credit Card,13
750,750,1/4/2024,24:28.0,Station,Contactless,35
751,751,1/4/2024,24:49.0,Online,Credit Card,13
752,752,1/4/2024,25:08.0,Online,Credit Card,18
753,753,1/4/2024,29:58.0,Online,Credit Card,18
754,754,1/4/2024,40:34.0,Online,Credit Card,13
755,755,1/4/2024,00:05.0,Online,Credit Card,34
756,756,1/4/2024,02:34.0,Online,Credit Card,3
757,757,1/4/2024,02:59.0,Station,Credit Card,3
758,758,1/4/2024,14:43.0,Online,Credit Card,35
759,759,1/4/2024,20:14.0,Station,Credit Card,4
760,760,1/4/2024,21:00.0,Online,Credit Card,8
761,761,1/4/2024,28:04.0,Station,Contactless,7
762,762,1/4/2024,29:48.0,Online,Contactless,4
763,763,1/4/2024,29:52.0,Station,Contactless,7
764,764,1/4/2024,38:03.0,Station,Contactless,4
765,765,1/4/2024,39:45.0,Station,Credit Card,76
766,766,1/4/2024,41:27.0,Online,Contactless,13
767,767,1/4/2024,55:58.0,Online,Credit Card,7
768,768,1/4/2024,59:02.0,Online,Credit Card,3
769,769,1/4/2024,06:50.0,Online,Credit Card,2
770,770,1/4/2024,11:46.0,Station,Credit Card,86
771,771,1/4/2024,15:47.0,Station,Contactless,38
772,772,1/4/2024,16:43.0,Online,Credit Card,84
773,773,1/4/2024,17:02.0,Online,Contactless,13
774,774,1/4/2024,19:30.0,Online,Credit Card,2
775,775,1/4/2024,24:09.0,Station,Contactless,3
776,776,1/4/2024,25:18.0,Online,Credit Card,134
777,777,1/4/2024,30:35.0,Station,Contactless,6
778,778,1/4/2024,36:16.0,Online,Debit Card,5
779,779,1/4/2024,41:32.0,Online,Contactless,13
780,780,1/4/2024,44:16.0,Station,Contactless,6
781,781,1/4/2024,44:37.0,Station,Contactless,6
782,782,1/4/2024,45:01.0,Station,Debit Card,3
783,783,1/4/2024,52:21.0,Station,Credit Card,3
784,784,1/4/2024,58:13.0,Online,Contactless,2
785,785,1/4/2024,19:03.0,Online,Contactless,3
786,786,1/4/2024,19:26.0,Online,Credit Card,13
787,787,1/4/2024,19:41.0,Online,Credit Card,27
788,788,1/4/2024,38:10.0,Online,Contactless,10
789,789,1/4/2024,45:56.0,Online,Credit Card,10
790,790,1/4/2024,51:13.0,Station,Debit Card,7
791,791,1/4/2024,55:29.0,Station,Debit Card,7
792,792,1/4/2024,01:12.0,Station,Debit Card,7
793,793,1/4/2024,04:58.0,Online,Contactless,8
794,794,1/4/2024,11:45.0,Station,Credit Card,2
795,795,1/4/2024,11:58.0,Station,Debit Card,7
796,796,1/4/2024,18:58.0,Station,Credit Card,3
797,797,1/4/2024,19:28.0,Station,Credit Card,2
798,798,1/4/2024,23:25.0,Online,Credit Card,5
799,799,1/4/2024,52:36.0,Station,Credit Card,12
800,800,1/4/2024,11:05.0,Online,Contactless,4
801,801,1/4/2024,34:40.0,Online,Credit Card,23
802,802,1/4/2024,36:48.0,Online,Contactless,8
803,803,1/4/2024,00:00.0,Station,Contactless,19
804,804,1/4/2024,08:05.0,Online,Credit Card,7
805,805,1/4/2024,10:23.0,Station,Credit Card,19
806,806,1/4/2024,29:17.0,Online,Credit Card,7
807,807,1/4/2024,31:10.0,Station,Credit Card,9
808,808,1/4/2024,36:31.0,Station,Credit Card,9
809,809,1/4/2024,38:05.0,Station,Credit Card,9
810,810,1/4/2024,38:19.0,Station,Credit Card,16
811,811,1/4/2024,40:29.0,Station,Credit Card,9
812,812,1/4/2024,47:36.0,Online,Contactless,3
813,813,1/4/2024,50:20.0,Online,Credit Card,25
814,814,1/4/2024,53:09.0,Online,Credit Card,13
815,815,1/4/2024,56:24.0,Station,Credit Card,3
816,816,1/4/2024,58:24.0,Online,Contactless,3
817,817,1/4/2024,59:05.0,Online,Contactless,5
818,818,1/4/2024,03:12.0,Online,Contactless,5
819,819,1/4/2024,03:57.0,Station,Contactless,11
820,820,1/4/2024,13:54.0,Station,Debit Card,43
821,821,1/4/2024,14:14.0,Online,Contactless,5
822,822,1/4/2024,21:10.0,Station,Contactless,70
823,823,1/4/2024,21:58.0,Online,Contactless,9
824,824,1/4/2024,25:04.0,Online,Contactless,54
825,825,1/4/2024,34:03.0,Online,Credit Card,5
826,826,1/4/2024,46:21.0,Online,Contactless,7
827,827,1/4/2024,52:27.0,Online,Contactless,7
828,828,1/4/2024,52:34.0,Online,Credit Card,4
829,829,1/4/2024,54:52.0,Online,Contactless,5
830,830,1/4/2024,01:45.0,Station,Credit Card,5
831,831,1/4/2024,03:19.0,Station,Credit Card,5
832,832,1/4/2024,03:52.0,Station,Credit Card,5
833,833,1/4/2024,04:42.0,Station,Credit Card,5
834,834,1/4/2024,05:16.0,Station,Credit Card,10
835,835,1/4/2024,06:36.0,Station,Credit Card,5
836,836,1/4/2024,09:02.0,Online,Credit Card,4
837,837,1/4/2024,10:56.0,Online,Credit Card,18
838,838,1/4/2024,20:04.0,Station,Credit Card,13
839,839,1/4/2024,22:08.0,Station,Credit Card,13
840,840,1/4/2024,02:21.0,Station,Contactless,26
841,841,1/4/2024,05:40.0,Station,Debit Card,101
842,842,1/4/2024,07:32.0,Station,Debit Card,101
843,843,1/4/2024,07:56.0,Station,Contactless,13
844,844,1/4/2024,08:16.0,Online,Credit Card,4
845,845,1/4/2024,08:37.0,Station,Contactless,13
846,846,1/4/2024,13:00.0,Online,Contactless,101
847,847,1/4/2024,15:41.0,Online,Contactless,5
848,848,1/4/2024,15:42.0,Station,Credit Card,11
849,849,1/4/2024,16:07.0,Online,Credit Card,11
850,850,1/4/2024,16:53.0,Station,Credit Card,95
851,851,1/4/2024,17:34.0,Online,Credit Card,3
852,852,1/4/2024,19:00.0,Online,Credit Card,16
853,853,1/4/2024,26:07.0,Online,Credit Card,11
854,854,1/4/2024,29:34.0,Station,Contactless,16
855,855,1/4/2024,30:18.0,Station,Debit Card,35
856,856,1/4/2024,32:52.0,Station,Contactless,2
857,857,1/4/2024,38:35.0,Station,Credit Card,4
858,858,1/4/2024,38:52.0,Station,Credit Card,35
859,859,1/4/2024,46:54.0,Online,Contactless,16
860,860,1/4/2024,49:24.0,Online,Credit Card,3
861,861,1/4/2024,06:43.0,Station,Debit Card,56
862,862,1/4/2024,11:03.0,Station,Contactless,6
863,863,1/4/2024,17:38.0,Online,Credit Card,31
864,864,1/4/2024,19:19.0,Online,Contactless,3
865,865,1/4/2024,23:49.0,Online,Contactless,12
866,866,1/4/2024,38:51.0,Station,Credit Card,19
867,867,1/4/2024,41:51.0,Online,Contactless,35
868,868,1/4/2024,45:17.0,Station,Contactless,8
869,869,1/4/2024,47:09.0,Online,Credit Card,35
870,870,1/4/2024,49:06.0,Online,Contactless,13
871,871,1/4/2024,49:14.0,Online,Contactless,3
872,872,1/4/2024,51:49.0,Online,Credit Card,4
873,873,1/4/2024,32:13.0,Station,Credit Card,14
874,874,1/4/2024,33:55.0,Online,Contactless,10
875,875,1/4/2024,37:52.0,Station,Credit Card,10
876,876,1/4/2024,38:06.0,Station,Credit Card,4
877,877,1/4/2024,43:11.0,Station,Credit Card,3
878,878,1/4/2024,56:32.0,Online,Credit Card,3
879,879,1/4/2024,02:56.0,Station,Contactless,13
880,880,1/4/2024,04:48.0,Station,Credit Card,19
881,881,1/4/2024,08:32.0,Station,Contactless,4
882,882,1/4/2024,09:34.0,Station,Contactless,33
883,883,1/4/2024,14:47.0,Station,Credit Card,8
884,884,1/4/2024,18:11.0,Online,Credit Card,7
885,885,1/4/2024,19:49.0,Online,Credit Card,8
886,886,1/4/2024,21:02.0,Online,Credit Card,8
887,887,1/4/2024,28:04.0,Online,Credit Card,8
888,888,1/4/2024,28:42.0,Online,Contactless,3
889,889,1/4/2024,28:46.0,Online,Credit Card,5
890,890,1/4/2024,30:32.0,Station,Credit Card,5
891,891,1/4/2024,34:23.0,Station,Credit Card,19
892,892,1/4/2024,38:30.0,Station,Contactless,3
893,893,1/4/2024,41:36.0,Online,Contactless,15
894,894,1/4/2024,43:21.0,Station,Credit Card,54
895,895,1/4/2024,45:59.0,Station,Credit Card,3
896,896,1/4/2024,46:00.0,Station,Contactless,10
897,897,1/4/2024,24:24.0,Station,Credit Card,4
898,898,1/4/2024,34:18.0,Station,Credit Card,8
899,899,1/4/2024,45:37.0,Station,Credit Card,3
900,900,1/4/2024,52:02.0,Station,Contactless,3
901,901,1/4/2024,53:26.0,Station,Credit Card,3
902,902,1/4/2024,57:53.0,Station,Credit Card,3
903,903,1/4/2024,32:53.0,Online,Contactless,2
904,904,1/4/2024,36:51.0,Online,Contactless,2
905,905,1/4/2024,39:20.0,Online,Credit Card,2
906,906,1/4/2024,44:43.0,Online,Contactless,2
907,907,1/4/2024,01:16.0,Online,Contactless,35
908,908,1/4/2024,02:35.0,Station,Credit Card,7
909,909,1/4/2024,03:20.0,Station,Credit Card,13
910,910,1/4/2024,33:24.0,Station,Credit Card,35
911,911,1/4/2024,40:03.0,Station,Credit Card,7
912,912,1/5/2024,05:40.0,Online,Contactless,3
913,913,1/5/2024,05:42.0,Online,Contactless,36
914,914,1/5/2024,13:37.0,Online,Contactless,3
915,915,1/5/2024,18:38.0,Online,Contactless,97
916,916,1/5/2024,19:34.0,Online,Contactless,11
917,917,1/5/2024,35:51.0,Online,Credit Card,12
918,918,1/5/2024,41:40.0,Online,Credit Card,19
919,919,1/5/2024,42:29.0,Station,Credit Card,5
920,920,1/5/2024,52:36.0,Online,Credit Card,78
921,921,1/5/2024,12:17.0,Station,Contactless,78
922,922,1/5/2024,18:09.0,Online,Contactless,5
923,923,1/5/2024,20:51.0,Online,Contactless,5
924,924,1/5/2024,27:28.0,Station,Credit Card,5
925,925,1/5/2024,28:31.0,Station,Contactless,13
926,926,1/5/2024,39:17.0,Station,Contactless,8
927,927,1/5/2024,07:14.0,Station,Contactless,3
928,928,1/5/2024,28:25.0,Online,Contactless,10
929,929,1/5/2024,00:09.0,Online,Credit Card,41
930,930,1/5/2024,01:48.0,Station,Contactless,12
931,931,1/5/2024,04:35.0,Online,Credit Card,33
932,932,1/5/2024,07:25.0,Online,Contactless,5
933,933,1/5/2024,13:57.0,Online,Contactless,2
934,934,1/5/2024,14:30.0,Station,Contactless,12
935,935,1/5/2024,23:37.0,Station,Credit Card,8
936,936,1/5/2024,32:33.0,Online,Credit Card,8
937,937,1/5/2024,33:26.0,Online,Credit Card,5
938,938,1/5/2024,38:42.0,Station,Contactless,53
939,939,1/5/2024,39:08.0,Online,Contactless,53
940,940,1/5/2024,42:16.0,Station,Contactless,53
941,941,1/5/2024,42:41.0,Online,Credit Card,36
942,942,1/5/2024,01:05.0,Online,Contactless,107
943,943,1/5/2024,15:56.0,Online,Credit Card,10
944,944,1/5/2024,16:03.0,Online,Credit Card,12
945,945,1/5/2024,29:32.0,Online,Credit Card,4
946,946,1/5/2024,32:08.0,Online,Credit Card,35
947,947,1/5/2024,37:33.0,Online,Credit Card,4
948,948,1/5/2024,41:20.0,Online,Contactless,5
949,949,1/5/2024,43:27.0,Online,Credit Card,35
950,950,1/5/2024,54:26.0,Online,Credit Card,3
951,951,1/5/2024,56:51.0,Online,Credit Card,3
952,952,1/5/2024,56:59.0,Online,Debit Card,17
953,953,1/5/2024,01:20.0,Online,Debit Card,216
954,954,1/5/2024,11:22.0,Online,Credit Card,7
955,955,1/5/2024,11:24.0,Station,Credit Card,16
956,956,1/5/2024,13:34.0,Online,Credit Card,29
957,957,1/5/2024,14:23.0,Online,Credit Card,13
958,958,1/5/2024,54:01.0,Station,Contactless,4
959,959,1/5/2024,58:42.0,Station,Contactless,25
960,960,1/5/2024,01:07.0,Online,Credit Card,93
961,961,1/5/2024,03:47.0,Station,Contactless,8
962,962,1/5/2024,03:53.0,Online,Credit Card,16
