Passenger_ID,Railcard_Type
2601,None
2602,Senior
2603,Senior
2604,None
2605,Senior
2606,None
2607,Disabled
2608,Disabled
2609,Adult
2610,None
2611,None
2612,None
2613,None
2614,None
2615,None
2616,None
2617,None
2618,None
2619,None
2620,None
2621,None
2622,None
2623,Adult
2624,None
2625,Adult
2626,None
2627,None
2628,Disabled
2629,None
2630,None
2631,None
2632,Disabled
2633,None
2634,None
2635,None
2636,Disabled
2637,None
2638,None
2639,None
2640,Adult
2641,Senior
2642,None
2643,None
2644,Adult
2645,Disabled
2646,Disabled
2647,None
2648,None
2649,None
2650,None
2651,None
2652,Adult
2653,Disabled
2654,None
2655,None
2656,None
2657,None
2658,None
2659,None
2660,None
2661,Disabled
2662,None
2663,None
2664,Disabled
2665,Disabled
2666,None
2667,None
2668,None
2669,None
2670,Disabled
2671,Senior
2672,None
2673,Adult
2674,None
2675,Adult
2676,None
2677,Adult
2678,Adult
2679,None
2680,None
2681,Disabled
2682,None
2683,Senior
2684,None
2685,None
2686,None
2687,Disabled
2688,Disabled
2689,Disabled
2690,Disabled
2691,Adult
2692,Adult
2693,Adult
2694,Disabled
2695,Adult
2696,Adult
2697,Disabled
2698,Adult
2699,Senior
2700,Adult
2701,Adult
2702,None
2703,None
2704,Adult
2705,None
2706,None
2707,None
2708,None
2709,None
2710,None
2711,None
2712,None
2713,Adult
2714,None
2715,None
2716,None
2717,None
2718,None
2719,None
2720,Adult
2721,Adult
2722,None
2723,Senior
2724,None
2725,None
2726,Adult
2727,None
2728,None
2729,None
2730,None
2731,None
2732,None
2733,None
2734,None
2735,None
2736,Disabled
2737,Adult
2738,Adult
2739,Disabled
2740,Disabled
2741,None
2742,Adult
2743,Adult
2744,Adult
2745,Adult
2746,Adult
2747,Adult
2748,Adult
2749,Adult
2750,None
2751,None
2752,None
2753,None
2754,Adult
2755,Adult
2756,None
2757,None
2758,None
2759,Adult
2760,None
2761,None
2762,None
2763,None
2764,None
2765,None
2766,None
2767,None
2768,None
2769,None
2770,None
2771,None
2772,None
2773,Adult
2774,None
2775,None
2776,None
2777,None
2778,None
2779,None
2780,None
2781,None
2782,None
2783,None
2784,None
2785,Adult
2786,None
2787,None
2788,None
2789,Adult
2790,None
2791,None
2792,None
2793,None
2794,None
2795,None
2796,Disabled
2797,None
2798,Adult
2799,None
2800,None
2801,None
2802,None
2803,None
2804,None
2805,None
2806,None
2807,Adult
2808,Disabled
2809,None
2810,Adult
2811,None
2812,Disabled
2813,Adult
2814,Senior
2815,Adult
2816,Adult
2817,None
2818,None
2819,None
2820,None
2821,Adult
2822,Disabled
2823,None
2824,Adult
2825,None
2826,None
2827,None
2828,Adult
2829,None
2830,None
2831,Adult
2832,None
2833,None
2834,Senior
2835,Senior
2836,None
2837,Adult
2838,None
2839,Disabled
2840,Disabled
2841,Disabled
2842,Disabled
2843,None
2844,Disabled
2845,None
2846,None
2847,Adult
2848,Adult
2849,Adult
2850,Adult
2851,Disabled
2852,Adult
2853,Adult
2854,None
2855,None
2856,None
2857,Disabled
2858,None
2859,None
2860,None
2861,None
2862,None
2863,Disabled
2864,None
2865,None
2866,None
2867,None
2868,None
2869,None
2870,None
2871,None
2872,Adult
2873,None
2874,None
2875,None
2876,Senior
2877,Senior
2878,Senior
2879,Senior
2880,Disabled
2881,None
2882,None
2883,None
2884,None
2885,None
2886,None
2887,None
2888,None
2889,None
2890,None
2891,None
2892,None
2893,None
2894,None
2895,None
2896,None
2897,None
2898,None
2899,None
2900,None
2901,None
2902,None
2903,None
2904,None
2905,None
2906,Adult
2907,Adult
2908,None
2909,Adult
2910,Disabled
2911,None
2912,None
2913,None
2914,Adult
2915,Adult
2916,Senior
2917,Senior
2918,None
2919,None
2920,Adult
2921,None
2922,Senior
2923,None
2924,None
2925,None
2926,None
2927,None
2928,Adult
2929,None
2930,None
2931,Adult
2932,None
2933,None
2934,None
2935,None
2936,None
2937,None
2938,None
2939,None
2940,None
2941,Disabled
2942,Disabled
2943,None
2944,Disabled
2945,None
2946,Adult
2947,Disabled
2948,Adult
2949,None
2950,Senior
2951,Adult
2952,None
2953,Adult
2954,None
2955,None
2956,None
2957,Adult
2958,Adult
2959,Senior
2960,Adult
2961,None
2962,Adult
2963,Senior
2964,None
2965,Adult
2966,None
2967,None
2968,None
2969,None
2970,None
2971,None
2972,None
2973,Adult
2974,Adult
2975,None
2976,None
2977,None
2978,None
2979,Senior
2980,None
2981,Senior
2982,None
2983,None
2984,None
2985,None
2986,None
2987,Disabled
2988,None
2989,None
2990,None
2991,None
2992,None
2993,Senior
2994,None
2995,None
2996,None
2997,Disabled
2998,None
2999,Adult
3000,Adult
3001,None
3002,None
3003,None
3004,None
3005,None
3006,None
3007,None
3008,None
3009,None
3010,Adult
3011,Adult
3012,Disabled
3013,Senior
3014,Adult
3015,Adult
3016,None
3017,None
3018,Adult
3019,Senior
3020,Senior
3021,None
3022,None
3023,Adult
3024,None
3025,None
3026,None
3027,None
3028,Senior
3029,Senior
3030,None
3031,None
3032,None
3033,None
3034,None
3035,None
3036,None
3037,None
3038,None
3039,None
3040,None
3041,None
3042,None
3043,None
3044,None
3045,None
3046,Senior
3047,None
3048,None
3049,None
3050,None
3051,None
3052,None
3053,None
3054,None
3055,None
3056,None
3057,None
3058,None
3059,None
3060,None
3061,None
3062,None
3063,None
3064,Adult
3065,None
3066,None
3067,None
3068,Adult
3069,None
3070,None
3071,None
3072,None
3073,Disabled
3074,None
3075,None
3076,None
3077,None
3078,Adult
3079,None
3080,None
3081,None
3082,None
3083,None
3084,Adult
3085,None
3086,None
3087,Adult
3088,None
3089,Adult
3090,None
3091,None
3092,None
3093,None
3094,None
3095,None
3096,Adult
3097,Disabled
3098,Adult
3099,None
3100,None
3101,None
3102,None
3103,None
3104,None
3105,None
3106,None
3107,None
3108,None
3109,None
3110,None
3111,None
3112,None
3113,Senior
3114,None
3115,None
3116,Disabled
3117,None
3118,None
3119,None
3120,Disabled
3121,None
3122,None
3123,None
3124,None
3125,None
3126,Senior
3127,None
3128,None
3129,None
3130,None
3131,Adult
3132,None
3133,None
3134,None
3135,None
3136,None
3137,None
3138,None
3139,None
3140,None
3141,None
3142,Adult
3143,None
3144,Adult
3145,Senior
3146,None
3147,Senior
3148,Senior
3149,Disabled
3150,Senior
3151,Disabled
3152,None
3153,Disabled
3154,None
3155,Disabled
3156,Disabled
3157,None
3158,None
3159,None
3160,None
3161,None
3162,None
3163,None
3164,None
3165,None
3166,None
3167,Disabled
3168,None
3169,Adult
3170,None
3171,None
3172,None
3173,None
3174,None
3175,Disabled
3176,Senior
3177,None
3178,None
3179,None
3180,None
3181,None
3182,None
3183,None
3184,None
3185,None
3186,Disabled
3187,None
3188,Adult
3189,None
3190,None
3191,Adult
3192,Adult
3193,Senior
3194,None
3195,None
3196,None
3197,None
3198,Adult
3199,None
3200,None
3201,None
3202,None
3203,None
3204,None
3205,None
3206,Adult
3207,None
3208,None
3209,None
3210,None
3211,None
3212,None
3213,None
3214,Disabled
3215,None
3216,None
3217,None
3218,None
3219,None
3220,None
3221,Adult
3222,None
3223,Senior
3224,None
3225,Adult
3226,Senior
3227,None
3228,None
3229,None
3230,None
3231,None
3232,None
3233,None
3234,None
3235,None
3236,None
3237,None
3238,None
3239,Adult
3240,None
3241,None
3242,None
3243,Adult
3244,Adult
3245,Adult
3246,Adult
3247,Adult
3248,None
3249,None
3250,None
3251,Disabled
3252,None
3253,None
3254,Adult
3255,None
3256,None
3257,Disabled
3258,None
3259,Adult
3260,None
3261,None
3262,Adult
3263,Senior
3264,None
3265,None
3266,Adult
3267,Adult
3268,None
3269,Senior
3270,Adult
3271,Senior
3272,Senior
3273,None
3274,None
3275,None
3276,None
3277,None
3278,None
3279,None
3280,Senior
3281,None
3282,Senior
3283,None
3284,Adult
3285,Disabled
3286,Disabled
3287,Disabled
3288,None
3289,None
3290,None
3291,Adult
3292,None
3293,None
3294,None
3295,None
3296,None
3297,None
3298,Senior
3299,None
3300,None
3301,None
3302,None
3303,None
3304,None
3305,None
3306,Adult
3307,None
3308,None
3309,None
3310,None
3311,None
3312,Adult
3313,None
3314,None
3315,None
3316,None
3317,None
3318,Adult
3319,Adult
3320,Adult
3321,Adult
3322,Disabled
3323,None
3324,None
3325,None
3326,None
3327,Adult
3328,Disabled
3329,None
3330,None
3331,None
3332,None
3333,None
3334,None
3335,None
3336,None
3337,None
3338,None
3339,None
3340,None
3341,None
3342,Disabled
3343,Disabled
3344,Disabled
3345,None
3346,None
3347,None
3348,None
3349,Senior
3350,None
3351,Senior
3352,None
3353,None
3354,None
3355,Disabled
3356,Disabled
3357,None
3358,Disabled
3359,None
3360,Disabled
3361,Disabled
3362,None
3363,None
3364,None
3365,None
3366,None
3367,None
3368,None
3369,None
3370,Adult
3371,None
3372,Adult
3373,None
3374,None
3375,None
3376,None
3377,None
3378,None
3379,None
3380,None
3381,None
3382,None
3383,None
3384,None
3385,None
3386,None
3387,None
3388,None
3389,None
3390,None
3391,None
3392,None
3393,None
3394,None
3395,Adult
3396,None
3397,None
3398,Disabled
3399,None
3400,Senior
3401,None
3402,Senior
3403,Senior
3404,None
3405,Senior
3406,Senior
3407,Senior
3408,None
3409,None
3410,Adult
3411,Disabled
3412,Disabled
3413,None
3414,None
3415,None
3416,None
3417,None
3418,None
3419,None
3420,None
3421,Adult
3422,None
3423,None
3424,None
3425,None
3426,None
3427,None
3428,None
3429,None
3430,None
3431,None
3432,None
3433,None
3434,None
3435,None
3436,Disabled
3437,None
3438,None
3439,Disabled
3440,None
3441,None
3442,None
3443,Adult
3444,Adult
3445,None
3446,Adult
3447,Adult
3448,None
3449,None
3450,Senior
3451,Adult
3452,None
3453,None
3454,Adult
3455,Adult
3456,Adult
3457,None
3458,Senior
3459,None
3460,None
3461,None
3462,Adult
3463,None
3464,Senior
3465,None
3466,Adult
3467,None
3468,None
3469,Disabled
3470,None
3471,None
3472,Disabled
3473,None
3474,Disabled
3475,Disabled
3476,Disabled
3477,Disabled
3478,Disabled
3479,Disabled
3480,None
3481,None
3482,Disabled
3483,None
3484,Senior
3485,Adult
3486,Adult
3487,Adult
3488,Disabled
3489,Adult
3490,Senior
3491,Adult
3492,Senior
3493,Adult
3494,None
3495,None
3496,Adult
3497,None
3498,None
3499,None
3500,None
3501,None
3502,None
3503,None
3504,None
3505,Senior
3506,None
3507,Adult
3508,Adult
3509,None
3510,None
3511,None
3512,Adult
3513,None
3514,None
3515,None
3516,None
3517,None
3518,None
3519,None
3520,None
3521,None
3522,None
3523,None
3524,None
3525,Disabled
3526,Adult
3527,Disabled
3528,None
3529,None
3530,None
3531,None
3532,None
3533,Senior
3534,None
3535,None
3536,None
3537,Disabled
3538,None
3539,Senior
3540,None
3541,None
3542,None
3543,None
3544,Disabled
3545,None
3546,Adult
3547,Adult
3548,None
3549,Disabled
3550,Adult
3551,None
3552,Adult
3553,Adult
3554,None
3555,Senior
3556,Senior
3557,Senior
3558,Adult
3559,Senior
3560,None
3561,None
3562,Adult
3563,Adult
3564,None
3565,Adult
3566,None
3567,None
3568,None
3569,Adult
3570,Adult
3571,None
3572,Adult
3573,Adult
3574,None
3575,None
3576,None
3577,None
3578,None
3579,None
3580,None
3581,None
3582,None
3583,None
3584,None
3585,None
3586,None
3587,None
3588,None
3589,None
3590,Adult
3591,Senior
3592,None
3593,None
3594,None
3595,None
3596,None
3597,Adult
3598,None
3599,Disabled
3600,None
3601,None
3602,Adult
3603,None
3604,None
3605,None
3606,None
3607,None
3608,Adult
3609,Adult
3610,None
3611,None
3612,Adult
3613,None
3614,None
3615,None
3616,None
3617,None
3618,None
3619,None
3620,Senior
3621,None
3622,None
3623,None
3624,None
3625,Disabled
3626,None
3627,None
3628,Adult
3629,Disabled
3630,Disabled
3631,None
3632,None
3633,Adult
3634,None
3635,None
3636,Adult
3637,None
3638,None
3639,None
3640,None
3641,None
3642,Senior
3643,Senior
3644,None
3645,Senior
3646,None
3647,Senior
3648,Senior
3649,Senior
3650,None
3651,Disabled
3652,None
3653,Disabled
3654,Disabled
3655,None
3656,None
3657,None
3658,None
3659,Adult
3660,None
3661,None
3662,None
3663,None
3664,None
3665,None
3666,None
3667,None
3668,None
3669,None
3670,None
3671,None
3672,None
3673,Adult
3674,None
3675,Disabled
3676,None
3677,None
3678,None
3679,None
3680,None
3681,None
3682,Disabled
3683,Disabled
3684,Disabled
3685,Adult
3686,Adult
3687,None
3688,None
3689,None
3690,None
3691,None
3692,Senior
3693,Senior
3694,Senior
3695,Disabled
3696,Disabled
3697,Disabled
3698,None
3699,None
3700,None
3701,None
3702,None
3703,None
3704,None
3705,Disabled
3706,None
3707,Disabled
3708,None
3709,None
3710,None
3711,None
3712,None
3713,None
3714,None
3715,None
3716,Adult
3717,None
3718,None
3719,None
3720,None
3721,None
3722,None
3723,None
3724,None
3725,None
3726,Disabled
3727,None
3728,None
3729,None
3730,Adult
3731,None
3732,None
3733,None
3734,Adult
3735,None
3736,None
3737,None
3738,None
3739,None
3740,None
3741,None
3742,None
3743,None
3744,None
3745,None
3746,None
3747,None
3748,None
3749,None
3750,Senior
3751,Senior
3752,None
3753,Adult
3754,Senior
3755,Disabled
3756,Senior
3757,None
3758,None
3759,None
3760,None
3761,None
3762,None
3763,Disabled
3764,None
3765,Adult
3766,Adult
3767,None
3768,None
3769,None
3770,None
3771,Senior
3772,Adult
3773,None
3774,Adult
3775,Adult
3776,Adult
3777,Disabled
3778,Adult
3779,Adult
3780,Senior
3781,Adult
3782,None
3783,Adult
3784,None
3785,Adult
3786,Adult
3787,None
3788,None
3789,None
3790,None
3791,None
3792,None
3793,None
3794,Adult
3795,None
3796,None
3797,None
3798,None
3799,None
3800,None
3801,Senior
3802,None
3803,Adult
3804,None
3805,Adult
3806,Adult
3807,None
3808,None
3809,None
3810,None
3811,Adult
3812,None
3813,None
3814,None
3815,None
3816,None
3817,None
3818,Senior
3819,None
3820,None
3821,None
3822,Adult
3823,Adult
3824,Adult
3825,Adult
3826,None
3827,None
3828,Adult
3829,Senior
3830,None
3831,Senior
3832,None
3833,None
3834,Disabled
3835,Adult
3836,Senior
3837,None
3838,Senior
3839,None
3840,None
3841,None
3842,Senior
3843,Senior
3844,Senior
3845,Senior
3846,None
3847,Adult
3848,None
3849,Adult
3850,None
3851,None
3852,None
3853,None
3854,Adult
3855,None
3856,None
3857,None
3858,None
3859,None
3860,None
3861,None
3862,None
3863,None
3864,None
3865,Adult
3866,None
3867,Senior
3868,None
3869,None
3870,None
3871,None
3872,None
3873,Adult
3874,Disabled
3875,Disabled
3876,None
3877,None
3878,None
3879,Adult
3880,None
3881,None
3882,None
3883,None
3884,None
3885,None
3886,None
3887,Adult
3888,None
3889,None
3890,None
3891,None
3892,None
3893,Disabled
3894,None
3895,None
3896,None
3897,None
3898,None
3899,None
3900,None
3901,None
3902,None
3903,None
3904,Disabled
3905,Disabled
3906,None
3907,None
3908,None
3909,None
3910,Adult
3911,None
3912,None
3913,Disabled
3914,None
3915,Adult
3916,Senior
3917,Senior
3918,None
3919,None
3920,None
3921,Disabled
3922,Adult
3923,Disabled
3924,None
3925,None
3926,None
3927,None
3928,None
3929,None
3930,None
3931,None
3932,None
3933,None
3934,Disabled
3935,None
3936,Adult
3937,Adult
3938,Disabled
3939,None
3940,None
3941,None
3942,None
3943,None
3944,None
3945,Adult
3946,None
3947,None
3948,Senior
3949,Senior
3950,Senior
3951,Senior
3952,Senior
3953,Senior
3954,Senior
3955,Disabled
3956,None
3957,None
3958,None
3959,Disabled
3960,None
3961,None
3962,None
3963,None
3964,Adult
3965,None
3966,None
3967,None
3968,None
3969,None
3970,None
3971,None
3972,None
3973,None
3974,None
3975,None
3976,None
3977,Disabled
3978,None
3979,Adult
3980,None
3981,None
3982,None
3983,None
3984,None
3985,None
3986,None
3987,Disabled
3988,None
3989,None
3990,Disabled
3991,None
3992,None
3993,None
3994,None
3995,None
3996,None
3997,None
3998,Disabled
3999,None
4000,None
4001,None
4002,Adult
4003,None
4004,None
4005,Adult
4006,None
4007,None
4008,None
4009,None
4010,Senior
4011,Adult
4012,None
4013,None
4014,None
4015,None
4016,None
4017,None
4018,None
4019,Adult
4020,None
4021,None
4022,Senior
4023,Disabled
4024,Senior
4025,Disabled
4026,Disabled
4027,None
4028,None
4029,Disabled
4030,None
4031,None
4032,None
4033,Adult
4034,Disabled
4035,Adult
4036,None
4037,None
4038,None
4039,None
4040,Adult
4041,None
4042,Adult
4043,Adult
4044,None
4045,None
4046,None
4047,None
4048,Adult
4049,None
4050,None
4051,None
4052,None
4053,None
4054,None
4055,None
4056,Adult
4057,Disabled
4058,None
4059,Adult
4060,Senior
4061,None
4062,None
4063,None
4064,None
4065,Adult
4066,None
4067,None
4068,None
4069,None
4070,None
4071,Adult
4072,Adult
4073,Adult
4074,Adult
4075,None
4076,None
4077,None
4078,None
4079,None
4080,None
4081,None
4082,None
4083,Senior
4084,None
4085,None
4086,None
4087,None
4088,Disabled
4089,Adult
4090,Adult
4091,Adult
4092,None
4093,Adult
4094,Adult
4095,None
4096,Adult
4097,None
4098,None
4099,Adult
4100,Adult
4101,None
4102,None
4103,None
4104,Senior
4105,Adult
4106,Senior
4107,Senior
4108,Adult
4109,None
4110,None
4111,Senior
4112,Adult
4113,None
4114,Disabled
4115,None
4116,Senior
4117,None
4118,Adult
4119,Disabled
4120,None
4121,None
4122,None
4123,Adult
4124,None
4125,None
4126,None
4127,None
4128,None
4129,None
4130,None
4131,None
4132,None
4133,None
4134,Senior
4135,None
4136,None
4137,None
4138,None
4139,None
4140,None
4141,Disabled
4142,None
4143,Adult
4144,None
4145,None
4146,None
4147,None
4148,None
4149,None
4150,Disabled
4151,None
4152,Adult
4153,Adult
4154,Adult
4155,None
4156,Disabled
4157,None
4158,None
4159,None
4160,None
4161,None
4162,Adult
4163,None
4164,None
4165,None
4166,None
4167,None
4168,None
4169,None
4170,None
4171,None
4172,None
4173,None
4174,Disabled
4175,None
4176,None
4177,None
4178,None
4179,None
4180,None
4181,Adult
4182,None
4183,None
4184,None
4185,None
4186,Adult
4187,None
4188,None
4189,None
4190,None
4191,Disabled
4192,None
4193,None
4194,None
4195,None
4196,None
4197,None
4198,Adult
4199,Senior
4200,Disabled
4201,Disabled
4202,Adult
4203,None
4204,Disabled
4205,Adult
4206,None
4207,None
4208,None
4209,None
4210,None
4211,None
4212,Adult
4213,None
4214,None
4215,Disabled
4216,None
4217,None
4218,None
4219,None
4220,None
4221,None
4222,None
4223,None
4224,None
4225,None
4226,None
4227,None
4228,Disabled
4229,None
4230,None
4231,None
4232,None
4233,Adult
4234,None
4235,None
4236,None
4237,None
4238,None
4239,None
4240,Disabled
4241,None
4242,None
4243,None
4244,None
4245,None
4246,Adult
4247,Disabled
4248,Adult
4249,Senior
4250,Disabled
4251,Adult
4252,None
4253,Adult
4254,None
4255,None
4256,Senior
4257,None
4258,Senior
4259,Senior
4260,Senior
4261,Senior
4262,None
4263,Adult
4264,Disabled
4265,None
4266,Disabled
4267,None
4268,Disabled
4269,Disabled
4270,None
4271,None
4272,None
4273,None
4274,None
4275,None
4276,None
4277,None
4278,None
4279,None
4280,None
4281,None
4282,None
4283,Disabled
4284,None
4285,None
4286,None
4287,None
4288,None
4289,None
4290,None
4291,None
4292,None
4293,None
4294,None
4295,None
4296,None
4297,None
4298,Adult
4299,None
4300,Adult
4301,None
4302,None
4303,Disabled
4304,None
4305,None
4306,Disabled
4307,None
4308,None
4309,Adult
4310,None
4311,None
4312,Senior
4313,None
4314,Disabled
