Ticket_ID,Transaction_ID,Ticket_Class,Ticket_Type
1067,1067,Standard,Anytime
1068,1068,Standard,Anytime
1069,1069,Standard,Advance
1070,1070,Standard,Anytime
1071,1071,Standard,Anytime
1072,1072,Standard,Anytime
1073,1073,Standard,Anytime
1074,1074,Standard,Advance
1075,1075,Standard,Advance
1076,1076,Standard,Advance
1077,1077,Standard,Anytime
1078,1078,Standard,Anytime
1079,1079,Standard,Anytime
1080,1080,Standard,Anytime
1081,1081,Standard,Anytime
1082,1082,Standard,Anytime
1083,1083,Standard,Anytime
1084,1084,Standard,Anytime
1085,1085,Standard,Advance
1086,1086,Standard,Anytime
1087,1087,Standard,Anytime
1088,1088,Standard,Anytime
1089,1089,Standard,Anytime
1090,1090,Standard,Anytime
1091,1091,Standard,Anytime
1092,1092,Standard,Advance
1093,1093,Standard,Advance
1094,1094,Standard,Advance
1095,1095,Standard,Advance
1096,1096,Standard,Anytime
1097,1097,Standard,Advance
1098,1098,Standard,Anytime
1099,1099,Standard,Anytime
1100,1100,Standard,Anytime
1101,1101,Standard,Anytime
1102,1102,Standard,Anytime
1103,1103,Standard,Advance
1104,1104,Standard,Advance
1105,1105,Standard,Advance
1106,1106,Standard,Advance
1107,1107,Standard,Advance
1108,1108,Standard,Advance
1109,1109,Standard,Advance
1110,1110,Standard,Advance
1111,1111,Standard,Anytime
1112,1112,Standard,Advance
1113,1113,Standard,Anytime
1114,1114,Standard,Anytime
1115,1115,Standard,Anytime
1116,1116,Standard,Anytime
1117,1117,Standard,Advance
1118,1118,Standard,Advance
1119,1119,Standard,Off-Peak
1120,1120,Standard,Off-Peak
1121,1121,Standard,Off-Peak
1122,1122,Standard,Advance
1123,1123,Standard,Advance
1124,1124,Standard,Advance
1125,1125,Standard,Advance
1126,1126,Standard,Off-Peak
1127,1127,Standard,Advance
1128,1128,Standard,Off-Peak
1129,1129,Standard,Off-Peak
1130,1130,Standard,Advance
1131,1131,Standard,Advance
1132,1132,Standard,Advance
1133,1133,Standard,Advance
1134,1134,Standard,Advance
1135,1135,Standard,Advance
1136,1136,Standard,Advance
1137,1137,Standard,Advance
1138,1138,Standard,Advance
1139,1139,Standard,Advance
1140,1140,Standard,Off-Peak
1141,1141,Standard,Advance
1142,1142,Standard,Advance
1143,1143,Standard,Off-Peak
1144,1144,Standard,Advance
1145,1145,Standard,Advance
1146,1146,Standard,Advance
1147,1147,Standard,Advance
1148,1148,Standard,Advance
1149,1149,Standard,Advance
1150,1150,Standard,Advance
1151,1151,Standard,Advance
1152,1152,Standard,Advance
1153,1153,Standard,Advance
1154,1154,Standard,Advance
1155,1155,Standard,Off-Peak
1156,1156,Standard,Advance
1157,1157,Standard,Advance
1158,1158,Standard,Off-Peak
1159,1159,Standard,Off-Peak
1160,1160,Standard,Off-Peak
1161,1161,Standard,Off-Peak
1162,1162,Standard,Advance
1163,1163,Standard,Advance
1164,1164,Standard,Off-Peak
1165,1165,Standard,Off-Peak
1166,1166,Standard,Off-Peak
1167,1167,Standard,Off-Peak
1168,1168,Standard,Advance
1169,1169,Standard,Off-Peak
1170,1170,Standard,Advance
1171,1171,Standard,Off-Peak
1172,1172,Standard,Advance
1173,1173,Standard,Off-Peak
1174,1174,Standard,Off-Peak
1175,1175,Standard,Off-Peak
1176,1176,Standard,Off-Peak
1177,1177,Standard,Off-Peak
1178,1178,Standard,Off-Peak
1179,1179,Standard,Off-Peak
1180,1180,Standard,Off-Peak
1181,1181,Standard,Off-Peak
1182,1182,Standard,Advance
1183,1183,Standard,Advance
1184,1184,Standard,Advance
1185,1185,Standard,Advance
1186,1186,Standard,Off-Peak
1187,1187,Standard,Advance
1188,1188,Standard,Advance
1189,1189,Standard,Advance
1190,1190,Standard,Advance
1191,1191,Standard,Off-Peak
1192,1192,Standard,Off-Peak
1193,1193,Standard,Off-Peak
1194,1194,Standard,Off-Peak
1195,1195,Standard,Off-Peak
1196,1196,Standard,Off-Peak
1197,1197,Standard,Off-Peak
1198,1198,Standard,Off-Peak
1199,1199,Standard,Off-Peak
1200,1200,Standard,Off-Peak
1201,1201,Standard,Off-Peak
1202,1202,Standard,Off-Peak
1203,1203,Standard,Off-Peak
1204,1204,Standard,Off-Peak
1205,1205,Standard,Off-Peak
1206,1206,Standard,Off-Peak
1207,1207,Standard,Advance
1208,1208,Standard,Advance
1209,1209,Standard,Off-Peak
1210,1210,Standard,Off-Peak
1211,1211,Standard,Advance
1212,1212,Standard,Advance
1213,1213,Standard,Advance
1214,1214,Standard,Advance
1215,1215,Standard,Off-Peak
1216,1216,Standard,Off-Peak
1217,1217,Standard,Off-Peak
1218,1218,Standard,Off-Peak
1219,1219,Standard,Off-Peak
1220,1220,Standard,Advance
1221,1221,Standard,Advance
1222,1222,Standard,Advance
1223,1223,Standard,Off-Peak
1224,1224,Standard,Off-Peak
1225,1225,Standard,Advance
1226,1226,Standard,Off-Peak
1227,1227,Standard,Off-Peak
1228,1228,Standard,Off-Peak
1229,1229,Standard,Advance
1230,1230,Standard,Off-Peak
1231,1231,Standard,Off-Peak
1232,1232,Standard,Advance
1233,1233,Standard,Off-Peak
1234,1234,Standard,Off-Peak
1235,1235,Standard,Off-Peak
1236,1236,Standard,Off-Peak
1237,1237,Standard,Off-Peak
1238,1238,Standard,Advance
1239,1239,Standard,Off-Peak
1240,1240,Standard,Advance
1241,1241,Standard,Advance
1242,1242,Standard,Advance
1243,1243,Standard,Advance
1244,1244,Standard,Advance
1245,1245,Standard,Advance
1246,1246,Standard,Advance
1247,1247,Standard,Advance
1248,1248,Standard,Advance
1249,1249,Standard,Advance
1250,1250,Standard,Advance
1251,1251,Standard,Advance
1252,1252,Standard,Advance
1253,1253,Standard,Advance
1254,1254,Standard,Advance
1255,1255,Standard,Advance
1256,1256,Standard,Advance
1257,1257,Standard,Advance
1258,1258,Standard,Advance
1259,1259,Standard,Off-Peak
1260,1260,Standard,Advance
1261,1261,Standard,Advance
1262,1262,Standard,Off-Peak
1263,1263,Standard,Advance
1264,1264,Standard,Advance
1265,1265,Standard,Off-Peak
1266,1266,Standard,Advance
1267,1267,Standard,Advance
1268,1268,Standard,Off-Peak
1269,1269,Standard,Advance
1270,1270,Standard,Off-Peak
1271,1271,Standard,Off-Peak
1272,1272,Standard,Off-Peak
1273,1273,Standard,Advance
1274,1274,Standard,Off-Peak
1275,1275,Standard,Off-Peak
1276,1276,Standard,Advance
1277,1277,Standard,Off-Peak
1278,1278,Standard,Off-Peak
1279,1279,Standard,Off-Peak
1280,1280,Standard,Off-Peak
1281,1281,Standard,Off-Peak
1282,1282,Standard,Off-Peak
1283,1283,Standard,Off-Peak
1284,1284,Standard,Off-Peak
1285,1285,Standard,Advance
1286,1286,Standard,Advance
1287,1287,Standard,Advance
1288,1288,Standard,Off-Peak
1289,1289,Standard,Off-Peak
1290,1290,Standard,Off-Peak
1291,1291,Standard,Off-Peak
1292,1292,Standard,Off-Peak
1293,1293,Standard,Off-Peak
1294,1294,Standard,Off-Peak
1295,1295,Standard,Advance
1296,1296,Standard,Advance
1297,1297,Standard,Advance
1298,1298,Standard,Advance
1299,1299,Standard,Advance
1300,1300,Standard,Off-Peak
1301,1301,Standard,Off-Peak
1302,1302,Standard,Off-Peak
1303,1303,Standard,Off-Peak
1304,1304,Standard,Off-Peak
1305,1305,Standard,Off-Peak
1306,1306,Standard,Off-Peak
1307,1307,Standard,Off-Peak
1308,1308,Standard,Advance
1309,1309,Standard,Off-Peak
1310,1310,Standard,Advance
1311,1311,Standard,Off-Peak
1312,1312,Standard,Advance
1313,1313,Standard,Off-Peak
1314,1314,Standard,Advance
1315,1315,Standard,Advance
1316,1316,Standard,Advance
1317,1317,Standard,Off-Peak
1318,1318,Standard,Off-Peak
1319,1319,Standard,Off-Peak
1320,1320,Standard,Off-Peak
1321,1321,Standard,Advance
1322,1322,Standard,Advance
1323,1323,Standard,Off-Peak
1324,1324,Standard,Off-Peak
1325,1325,Standard,Off-Peak
1326,1326,Standard,Off-Peak
1327,1327,Standard,Advance
1328,1328,Standard,Advance
1329,1329,Standard,Off-Peak
1330,1330,Standard,Advance
1331,1331,Standard,Off-Peak
1332,1332,Standard,Off-Peak
1333,1333,Standard,Advance
1334,1334,Standard,Off-Peak
1335,1335,Standard,Off-Peak
1336,1336,Standard,Off-Peak
1337,1337,Standard,Off-Peak
1338,1338,Standard,Advance
1339,1339,Standard,Off-Peak
1340,1340,Standard,Off-Peak
1341,1341,Standard,Off-Peak
1342,1342,Standard,Advance
1343,1343,Standard,Off-Peak
1344,1344,Standard,Advance
1345,1345,Standard,Advance
1346,1346,Standard,Advance
1347,1347,Standard,Advance
1348,1348,Standard,Advance
1349,1349,Standard,Advance
1350,1350,Standard,Advance
1351,1351,Standard,Off-Peak
1352,1352,Standard,Off-Peak
1353,1353,Standard,Off-Peak
1354,1354,Standard,Off-Peak
1355,1355,Standard,Off-Peak
1356,1356,Standard,Off-Peak
1357,1357,Standard,Advance
1358,1358,Standard,Advance
1359,1359,Standard,Off-Peak
1360,1360,Standard,Off-Peak
1361,1361,Standard,Off-Peak
1362,1362,Standard,Advance
1363,1363,Standard,Off-Peak
1364,1364,Standard,Advance
1365,1365,Standard,Advance
1366,1366,Standard,Advance
1367,1367,Standard,Off-Peak
1368,1368,Standard,Advance
1369,1369,Standard,Advance
1370,1370,Standard,Advance
1371,1371,Standard,Advance
1372,1372,Standard,Advance
1373,1373,Standard,Advance
1374,1374,Standard,Advance
1375,1375,Standard,Advance
1376,1376,Standard,Advance
1377,1377,Standard,Off-Peak
1378,1378,Standard,Advance
1379,1379,Standard,Advance
1380,1380,Standard,Advance
1381,1381,Standard,Off-Peak
1382,1382,Standard,Off-Peak
1383,1383,Standard,Off-Peak
1384,1384,Standard,Advance
1385,1385,Standard,Advance
1386,1386,Standard,Advance
1387,1387,Standard,Advance
1388,1388,Standard,Advance
1389,1389,Standard,Advance
1390,1390,Standard,Advance
1391,1391,Standard,Advance
1392,1392,Standard,Advance
1393,1393,Standard,Advance
1394,1394,Standard,Advance
1395,1395,Standard,Advance
1396,1396,Standard,Off-Peak
1397,1397,Standard,Off-Peak
1398,1398,Standard,Advance
1399,1399,Standard,Advance
1400,1400,Standard,Off-Peak
1401,1401,Standard,Off-Peak
1402,1402,Standard,Advance
1403,1403,Standard,Advance
1404,1404,Standard,Advance
1405,1405,Standard,Advance
1406,1406,Standard,Advance
1407,1407,Standard,Advance
1408,1408,Standard,Advance
1409,1409,Standard,Advance
1410,1410,Standard,Advance
1411,1411,Standard,Advance
1412,1412,Standard,Advance
1413,1413,Standard,Advance
1414,1414,Standard,Advance
1415,1415,Standard,Advance
1416,1416,Standard,Off-Peak
1417,1417,Standard,Off-Peak
1418,1418,Standard,Advance
1419,1419,Standard,Off-Peak
1420,1420,Standard,Off-Peak
1421,1421,Standard,Off-Peak
1422,1422,Standard,Advance
1423,1423,Standard,Off-Peak
1424,1424,Standard,Off-Peak
1425,1425,Standard,Off-Peak
1426,1426,Standard,Advance
1427,1427,Standard,Advance
1428,1428,Standard,Advance
1429,1429,Standard,Advance
1430,1430,Standard,Advance
1431,1431,Standard,Off-Peak
1432,1432,Standard,Advance
1433,1433,Standard,Advance
1434,1434,Standard,Off-Peak
1435,1435,Standard,Advance
1436,1436,Standard,Off-Peak
1437,1437,Standard,Off-Peak
1438,1438,Standard,Off-Peak
1439,1439,Standard,Advance
1440,1440,Standard,Off-Peak
1441,1441,Standard,Advance
1442,1442,Standard,Off-Peak
1443,1443,Standard,Advance
1444,1444,Standard,Advance
1445,1445,Standard,Advance
1446,1446,Standard,Advance
1447,1447,Standard,Advance
1448,1448,Standard,Advance
1449,1449,Standard,Off-Peak
1450,1450,Standard,Off-Peak
1451,1451,Standard,Advance
1452,1452,Standard,Off-Peak
1453,1453,Standard,Off-Peak
1454,1454,Standard,Off-Peak
1455,1455,Standard,Off-Peak
1456,1456,Standard,Off-Peak
1457,1457,Standard,Off-Peak
1458,1458,Standard,Off-Peak
1459,1459,Standard,Off-Peak
1460,1460,Standard,Off-Peak
1461,1461,Standard,Off-Peak
1462,1462,Standard,Off-Peak
1463,1463,Standard,Off-Peak
1464,1464,Standard,Off-Peak
1465,1465,Standard,Off-Peak
1466,1466,Standard,Off-Peak
1467,1467,Standard,Off-Peak
1468,1468,Standard,Off-Peak
1469,1469,Standard,Off-Peak
1470,1470,Standard,Advance
1471,1471,Standard,Advance
1472,1472,Standard,Off-Peak
1473,1473,Standard,Off-Peak
1474,1474,Standard,Advance
1475,1475,Standard,Off-Peak
1476,1476,Standard,Off-Peak
1477,1477,Standard,Off-Peak
1478,1478,Standard,Off-Peak
1479,1479,Standard,Off-Peak
1480,1480,Standard,Off-Peak
1481,1481,Standard,Off-Peak
1482,1482,Standard,Off-Peak
1483,1483,Standard,Off-Peak
1484,1484,Standard,Off-Peak
1485,1485,Standard,Advance
1486,1486,Standard,Off-Peak
1487,1487,Standard,Off-Peak
1488,1488,Standard,Off-Peak
1489,1489,Standard,Advance
1490,1490,Standard,Off-Peak
1491,1491,Standard,Off-Peak
1492,1492,Standard,Advance
1493,1493,Standard,Advance
1494,1494,Standard,Advance
1495,1495,Standard,Advance
1496,1496,Standard,Advance
1497,1497,Standard,Off-Peak
1498,1498,Standard,Off-Peak
1499,1499,Standard,Advance
1500,1500,Standard,Advance
1501,1501,Standard,Off-Peak
1502,1502,Standard,Advance
1503,1503,Standard,Advance
1504,1504,Standard,Advance
1505,1505,Standard,Advance
1506,1506,Standard,Advance
1507,1507,Standard,Advance
1508,1508,Standard,Advance
1509,1509,Standard,Advance
1510,1510,Standard,Advance
1511,1511,Standard,Advance
1512,1512,Standard,Off-Peak
1513,1513,Standard,Off-Peak
1514,1514,Standard,Off-Peak
1515,1515,Standard,Advance
1516,1516,Standard,Advance
1517,1517,Standard,Advance
1518,1518,Standard,Advance
1519,1519,Standard,Advance
1520,1520,Standard,Advance
1521,1521,Standard,Off-Peak
1522,1522,Standard,Advance
1523,1523,Standard,Advance
1524,1524,Standard,Advance
1525,1525,Standard,Advance
1526,1526,Standard,Off-Peak
1527,1527,Standard,Advance
1528,1528,Standard,Advance
1529,1529,Standard,Off-Peak
1530,1530,Standard,Advance
1531,1531,Standard,Off-Peak
1532,1532,Standard,Advance
1533,1533,Standard,Advance
1534,1534,Standard,Advance
1535,1535,Standard,Advance
1536,1536,Standard,Off-Peak
1537,1537,Standard,Off-Peak
1538,1538,Standard,Advance
1539,1539,Standard,Advance
1540,1540,Standard,Off-Peak
1541,1541,Standard,Advance
1542,1542,Standard,Off-Peak
1543,1543,Standard,Off-Peak
1544,1544,Standard,Advance
1545,1545,Standard,Advance
1546,1546,Standard,Advance
1547,1547,Standard,Advance
1548,1548,Standard,Advance
1549,1549,Standard,Off-Peak
1550,1550,Standard,Off-Peak
1551,1551,Standard,Off-Peak
1552,1552,Standard,Off-Peak
1553,1553,Standard,Off-Peak
1554,1554,Standard,Off-Peak
1555,1555,Standard,Advance
1556,1556,Standard,Advance
1557,1557,Standard,Advance
1558,1558,Standard,Off-Peak
1559,1559,Standard,Advance
1560,1560,Standard,Advance
1561,1561,Standard,Advance
1562,1562,Standard,Advance
1563,1563,Standard,Off-Peak
1564,1564,Standard,Off-Peak
1565,1565,Standard,Off-Peak
1566,1566,Standard,Off-Peak
1567,1567,Standard,Advance
1568,1568,Standard,Off-Peak
1569,1569,Standard,Off-Peak
1570,1570,Standard,Off-Peak
1571,1571,Standard,Off-Peak
1572,1572,Standard,Off-Peak
1573,1573,Standard,Advance
1574,1574,Standard,Off-Peak
1575,1575,Standard,Advance
1576,1576,Standard,Off-Peak
1577,1577,Standard,Advance
1578,1578,Standard,Off-Peak
1579,1579,Standard,Off-Peak
1580,1580,Standard,Off-Peak
1581,1581,Standard,Advance
1582,1582,Standard,Advance
1583,1583,Standard,Off-Peak
1584,1584,Standard,Off-Peak
1585,1585,Standard,Off-Peak
1586,1586,Standard,Off-Peak
1587,1587,Standard,Off-Peak
1588,1588,Standard,Advance
1589,1589,Standard,Off-Peak
1590,1590,Standard,Advance
1591,1591,Standard,Advance
1592,1592,Standard,Off-Peak
1593,1593,Standard,Off-Peak
1594,1594,Standard,Advance
1595,1595,Standard,Off-Peak
1596,1596,Standard,Off-Peak
1597,1597,Standard,Advance
1598,1598,Standard,Advance
1599,1599,Standard,Off-Peak
1600,1600,Standard,Off-Peak
1601,1601,Standard,Off-Peak
1602,1602,Standard,Off-Peak
1603,1603,Standard,Advance
1604,1604,Standard,Off-Peak
1605,1605,Standard,Advance
1606,1606,Standard,Advance
1607,1607,Standard,Advance
1608,1608,Standard,Advance
1609,1609,Standard,Advance
1610,1610,Standard,Advance
1611,1611,Standard,Advance
1612,1612,Standard,Off-Peak
1613,1613,Standard,Off-Peak
1614,1614,Standard,Off-Peak
1615,1615,Standard,Off-Peak
1616,1616,Standard,Off-Peak
1617,1617,Standard,Off-Peak
1618,1618,Standard,Off-Peak
1619,1619,Standard,Off-Peak
1620,1620,Standard,Advance
1621,1621,Standard,Off-Peak
1622,1622,Standard,Off-Peak
1623,1623,Standard,Advance
1624,1624,Standard,Advance
1625,1625,Standard,Advance
1626,1626,Standard,Advance
1627,1627,Standard,Advance
1628,1628,Standard,Advance
1629,1629,Standard,Advance
1630,1630,Standard,Advance
1631,1631,Standard,Advance
1632,1632,Standard,Advance
1633,1633,Standard,Advance
1634,1634,Standard,Off-Peak
1635,1635,Standard,Off-Peak
1636,1636,Standard,Advance
1637,1637,Standard,Off-Peak
1638,1638,Standard,Advance
1639,1639,Standard,Advance
1640,1640,Standard,Advance
1641,1641,Standard,Advance
1642,1642,Standard,Advance
1643,1643,Standard,Off-Peak
1644,1644,Standard,Off-Peak
1645,1645,Standard,Advance
1646,1646,Standard,Advance
1647,1647,Standard,Advance
1648,1648,Standard,Advance
1649,1649,Standard,Advance
1650,1650,Standard,Advance
1651,1651,Standard,Advance
1652,1652,Standard,Advance
1653,1653,Standard,Advance
1654,1654,Standard,Advance
1655,1655,Standard,Off-Peak
1656,1656,Standard,Off-Peak
1657,1657,Standard,Advance
1658,1658,Standard,Advance
1659,1659,Standard,Advance
1660,1660,Standard,Advance
1661,1661,Standard,Advance
1662,1662,Standard,Advance
1663,1663,Standard,Advance
1664,1664,Standard,Advance
1665,1665,Standard,Advance
1666,1666,Standard,Advance
1667,1667,Standard,Off-Peak
1668,1668,Standard,Off-Peak
1669,1669,Standard,Advance
1670,1670,Standard,Advance
1671,1671,Standard,Advance
1672,1672,Standard,Advance
1673,1673,Standard,Advance
1674,1674,Standard,Advance
1675,1675,Standard,Advance
1676,1676,Standard,Advance
1677,1677,Standard,Advance
1678,1678,Standard,Advance
1679,1679,Standard,Advance
1680,1680,Standard,Advance
1681,1681,Standard,Advance
1682,1682,Standard,Advance
1683,1683,Standard,Advance
1684,1684,Standard,Advance
1685,1685,Standard,Off-Peak
1686,1686,Standard,Off-Peak
1687,1687,Standard,Off-Peak
1688,1688,Standard,Off-Peak
1689,1689,Standard,Advance
1690,1690,Standard,Advance
1691,1691,Standard,Off-Peak
1692,1692,Standard,Off-Peak
1693,1693,Standard,Off-Peak
1694,1694,Standard,Off-Peak
1695,1695,Standard,Off-Peak
1696,1696,Standard,Off-Peak
1697,1697,Standard,Off-Peak
1698,1698,Standard,Off-Peak
1699,1699,Standard,Advance
1700,1700,Standard,Off-Peak
1701,1701,Standard,Advance
1702,1702,Standard,Off-Peak
1703,1703,Standard,Off-Peak
1704,1704,Standard,Off-Peak
1705,1705,Standard,Off-Peak
1706,1706,Standard,Off-Peak
1707,1707,Standard,Advance
1708,1708,Standard,Advance
1709,1709,Standard,Advance
1710,1710,Standard,Advance
1711,1711,Standard,Advance
1712,1712,Standard,Off-Peak
1713,1713,Standard,Advance
1714,1714,Standard,Advance
1715,1715,Standard,Off-Peak
1716,1716,Standard,Advance
1717,1717,Standard,Off-Peak
1718,1718,Standard,Off-Peak
1719,1719,Standard,Off-Peak
1720,1720,Standard,Off-Peak
1721,1721,Standard,Advance
1722,1722,Standard,Advance
1723,1723,Standard,Advance
1724,1724,Standard,Advance
1725,1725,Standard,Off-Peak
1726,1726,Standard,Off-Peak
1727,1727,Standard,Advance
1728,1728,Standard,Advance
1729,1729,Standard,Advance
